turk;turk2
46.137;998.52
43.35;1001.4
40.732;1004.1
899.03;118.69
894.84;123.01
891.7;126.25
421.7;611.1
174.96;865.63
132.1;909.84
128.44;913.62
102.51;940.37
90.819;952.43
66.641;977.37
54.072;990.34
887.5;130.58
883.31;134.9
880.17;138.14
877.03;141.38
873.89;144.62
870.75;147.86
867.6;151.11
864.46;154.35
861.32;157.59
858.18;160.83
855.21;163.89
410.69;622.45
407.12;626.14
403.97;629.38
400.83;632.63
397.69;635.87
391.97;641.76
203.32;836.38
199.74;840.07
196.38;843.54
194.68;845.29
183.42;856.91
171.9;868.79
111.41;931.19
98.318;944.7
73.077;970.73
68.993;974.95
57.732;986.56
50.667;993.85
436.61;595.71
433.64;598.78
430.5;602.02
427.36;605.26
424.22;608.5
418.54;614.35
414.79;618.23
178.23;862.27
107.21;935.52
94.646;948.49
81.032;962.53
77.89;965.77
62.179;981.98
902.15;115.47
897.97;119.79
894.82;123.03
891.68;126.27
394.97;638.67
389.08;644.75
186.81;853.41
174.77;865.83
133.39;908.52
129.9;912.12
115.85;926.61
103.28;939.58
90.713;952.54
86.961;956.41
83.819;959.66
65.576;978.47
887.22;130.87
883.65;134.56
880.5;137.8
877.36;141.04
874.22;144.28
871.08;147.53
867.94;150.77
864.79;154.01
861.65;157.25
858.42;160.58
421.41;611.4
411.98;621.12
407.8;625.44
404.65;628.69
401.51;631.93
398.37;635.17
205.24;834.4
201.12;838.65
198.5;841.35
196.76;843.15
181.67;858.71
119.42;922.93
112.09;930.49
99.524;943.46
74.998;968.76
71.245;972.63
68.714;975.24
59.555;984.69
432.41;600.06
429.44;603.12
426.29;606.36
416.87;616.09
392.34;641.39
387.05;646.85
107.98;934.73
95.416;947.69
79.705;963.9
906.33;111.17
902.14;115.49
899;118.73
895.85;121.97
892.71;125.21
889.57;128.45
190.2;849.92
186.44;853.79
136.26;905.57
132.68;909.26
129.54;912.5
125.26;916.91
121.51;920.78
115.83;926.63
103.27;939.6
90.697;952.56
86.944;956.44
83.802;959.68
885.37;132.78
881.19;137.1
878.04;140.34
874.9;143.59
871.76;146.83
868.62;150.07
865.47;153.31
862.16;156.73
423.75;608.99
420;612.86
414.32;618.71
410.57;622.58
407.43;625.83
404.29;629.07
401.15;632.31
398;635.55
394.86;638.79
383.9;650.1
207.31;832.26
203.19;836.51
200.4;839.39
183.65;856.68
111.38;931.23
98.807;944.2
75.772;967.96
427.68;604.94
390.75;643.03
387.87;646
193.06;846.97
118.7;923.68
106.13;936.64
93.218;949.96
81.527;962.03
909.45;107.95
905.26;112.27
902.12;115.51
898.98;118.75
895.84;121.99
892.69;125.23
889.55;128.47
417.61;615.33
187.82;852.37
138.33;903.43
134.76;907.12
131.61;910.36
128.47;913.6
125.33;916.84
122.89;919.36
88.329;955.01
885.36;132.8
881.17;137.12
878.03;140.37
874.88;143.61
871.74;146.85
868.77;149.91
866.51;152.24
425.57;607.12
422.42;610.36
413;620.08
409.86;623.33
406.71;626.57
403.57;629.81
400.43;633.05
397.29;636.29
394.15;639.53
384.72;649.26
381.05;653.04
209.39;830.13
205.27;834.37
202.48;837.25
114.5;928.01
110.66;931.97
102.98;939.89
98.797;944.21
96.178;946.91
391.26;642.51
387.51;646.38
196.19;843.75
192;848.07
142.14;899.5
120.15;922.19
107.17;935.58
912.58;104.73
908.39;109.05
905.25;112.29
902.1;115.53
898.96;118.77
895.82;122.01
892.68;125.25
889.54;128.5
419.69;613.19
415.43;617.58
379.05;655.11
137.27;904.53
133.69;908.22
130.55;911.46
127.41;914.7
124.27;917.94
885.08;133.09
881.5;136.79
878.36;140.03
875.22;143.27
872.07;146.51
869.64;149.02
412.19;620.92
408.44;624.79
405.3;628.03
402.16;631.27
399.02;634.51
395.87;637.75
383.92;650.09
211.63;827.82
208.05;831.51
204.82;834.84
146.95;894.54
116.84;925.6
392.73;641
389.58;644.24
386.79;647.12
199.31;840.53
195.12;844.85
193.04;847
141.71;899.95
120.24;922.1
916.75;100.43
912.56;104.75
909.42;107.99
906.28;111.23
903.13;114.47
899.99;117.71
896.85;120.95
893.71;124.2
890.57;127.44
887.42;130.68
419.26;613.63
416.46;616.52
379.19;654.97
375.79;658.48
136.73;905.09
132.28;909.68
129.14;912.92
125.99;916.16
123.38;918.86
883.23;135.01
879.04;139.33
876.07;142.39
874.33;144.18
412.18;620.94
408.43;624.81
405.28;628.05
402.14;631.29
399;634.53
395.86;637.78
383.9;650.11
213.7;825.69
210.04;829.46
207.69;831.89
150.08;891.32
145.89;895.64
391.75;642.01
388.17;645.71
373.29;661.06
201.39;838.39
197.73;842.17
195.64;844.32
141.8;899.86
919.87;97.207
915.68;101.53
912.54;104.77
909.4;108.01
906.26;111.25
903.12;114.49
899.97;117.73
896.83;120.98
893.69;124.22
890.55;127.46
887.41;130.7
414.53;618.52
380.75;653.37
376.99;657.24
133.31;908.62
130.17;911.86
126.5;915.65
124.15;918.07
883.21;135.03
879.28;139.08
410.59;622.58
407.01;626.27
403.87;629.51
400.73;632.75
397.59;636
394.44;639.24
385.45;648.51
371.31;663.1
214.58;824.79
210.68;828.81
152.94;888.37
149.36;892.06
146.22;895.3
390.32;643.5
374.97;659.32
202.42;837.33
199.45;840.39
143.25;898.37
923;93.987
918.81;98.307
915.67;101.55
912.53;104.79
909.38;108.03
906.24;111.27
903.1;114.51
899.96;117.76
896.81;121
893.67;124.24
890.53;127.48
887.39;130.72
382.3;651.77
378.72;655.46
134.07;907.84
130.5;911.52
127.36;914.76
883.19;135.05
409.79;623.41
406.99;626.29
403.85;629.54
400.71;632.78
397.57;636.02
394.43;639.26
386.05;647.9
369.36;665.12
215.61;823.73
211.84;827.62
153.81;887.48
149.69;891.72
146.73;894.79
390.14;643.68
374.43;659.88
203.45;836.27
200.84;838.96
926.12;90.767
921.93;95.088
918.79;98.329
915.65;101.57
912.51;104.81
909.37;108.05
906.22;111.29
903.08;114.54
899.94;117.78
896.8;121.02
893.66;124.26
890.51;127.5
887.37;130.74
382.28;651.79
378.7;655.48
366.7;667.86
136.15;905.7
132.75;909.21
130.4;911.63
404.53;628.84
401.39;632.08
398.25;635.32
395.11;638.56
391.97;641.8
386.73;647.21
371.02;663.41
217.06;822.24
213.39;826.02
156.05;885.17
152.47;888.86
149.11;892.33
147.41;894.08
885.79;132.37
376.25;658.02
363.99;670.66
210.94;828.55
206.16;833.48
202.91;836.83
929.25;87.548
925.06;91.868
921.92;95.109
918.77;98.351
915.63;101.59
912.49;104.83
909.35;108.07
906.21;111.32
903.06;114.56
899.92;117.8
896.78;121.04
893.64;124.28
890.5;127.52
888.41;129.68
381.48;652.62
138.23;903.56
134.43;907.47
132.74;909.22
401.37;632.1
398.23;635.34
395.09;638.58
391.95;641.82
388.81;645.06
385.66;648.31
371;663.43
366.81;667.75
217.04;822.26
213.9;825.5
158.12;883.04
154.55;886.72
151.32;890.06
149.49;891.94
376.49;657.77
363.31;671.36
360.52;674.24
211.01;828.48
207.26;832.35
204.99;834.69
931.95;84.76
927.83;89.008
924.69;92.25
921.55;95.491
918.41;98.732
915.27;101.97
912.12;105.22
908.98;108.46
905.84;111.7
902.7;114.94
899.56;118.18
896.41;121.42
893.8;124.12
891.53;126.46
381.04;653.08
140.31;901.42
136.64;905.2
134.82;907.08
397.52;636.08
394.37;639.32
391.23;642.57
388.09;645.81
384.95;649.05
372.81;661.56
369.24;665.25
366.1;668.5
358.31;676.53
214.93;824.44
160.2;880.9
156.62;884.59
153.39;887.92
151.57;889.8
376.56;657.7
362.95;671.74
211.78;827.69
207.72;831.87
934.45;82.189
930.26;86.509
927.12;89.75
923.98;92.992
920.84;96.233
917.69;99.474
914.55;102.72
911.41;105.96
908.27;109.2
905.12;112.44
901.98;115.68
898.84;118.92
895.96;121.89
380.4;653.75
142.65;899.01
138.72;903.06
394.36;639.35
391.21;642.59
388.07;645.83
384.93;649.07
373.48;660.88
369.22;665.28
366.08;668.52
360.91;673.85
356.3;678.6
162.12;878.92
158;883.17
155.38;885.87
153.64;887.66
353.55;681.45
214.9;824.47
211.24;828.25
208.88;830.68
937.57;78.969
933.39;83.289
930.24;86.53
927.1;89.772
923.96;93.013
920.82;96.254
917.68;99.496
914.53;102.74
911.39;105.98
908.25;109.22
905.11;112.46
901.97;115.7
898.96;118.81
381.17;652.96
377.59;656.65
144.72;896.87
140.8;900.92
390.85;642.97
387.71;646.21
384.56;649.45
373.04;661.34
368.85;665.66
365.71;668.9
362.57;672.14
359.43;675.38
356.29;678.62
164.62;876.35
160.43;880.67
157.64;883.55
155.72;885.52
352.3;682.74
215.67;823.68
211.88;827.6
210.18;829.35
940.7;75.749
936.51;80.069
933.37;83.311
930.23;86.552
927.08;89.793
923.94;93.035
920.8;96.276
917.66;99.517
914.52;102.76
911.37;106
908.23;109.24
905.09;112.48
902.21;115.45
380.36;653.79
376.17;658.11
147.43;894.08
143.27;898.37
387.69;646.23
384.55;649.47
372.5;661.9
368.84;665.68
365.69;668.92
362.55;672.16
359.41;675.4
356.27;678.64
167.32;873.56
163.21;877.81
160.24;880.87
158.32;882.84
352.6;682.44
348.93;686.22
216.7;822.62
212.78;826.67
139.88;901.87
943.56;72.8
939.98;76.489
936.84;79.731
933.7;82.972
930.56;86.213
927.42;89.455
924.27;92.696
921.13;95.938
917.99;99.179
914.85;102.42
911.71;105.66
908.56;108.9
905.07;112.5
380.35;653.81
376.16;658.13
149.93;891.51
145.74;895.83
143.12;898.53
384.53;649.49
372.48;661.92
368.82;665.7
365.68;668.94
362.54;672.18
359.39;675.43
356.25;678.67
169.82;870.99
165.63;875.31
162.49;878.55
160.4;880.7
135.47;906.43
352.58;682.46
348.91;686.24
345.77;689.48
217.57;821.73
213.81;825.61
139.44;902.33
945.9;70.39
941.71;74.71
938.57;77.952
935.43;81.193
932.29;84.434
929.14;87.676
926;90.917
922.86;94.158
919.72;97.4
916.58;100.64
913.43;103.88
910.29;107.12
907.68;109.82
380.33;653.83
376.14;658.15
152.79;888.56
149.21;892.25
146.07;895.49
142.93;898.73
131.19;910.84
372.47;661.94
368.8;665.72
365.66;668.96
362.52;672.21
359.38;675.45
356.23;678.69
172.68;868.04
169.11;871.73
165.96;874.97
162.83;878.21
134.72;907.2
352.56;682.48
348.9;686.26
345.75;689.5
343.14;692.2
219.81;819.43
215.88;823.47
138.9;902.89
948.76;67.441
945.19;71.13
942.04;74.372
938.9;77.613
935.76;80.854
932.62;84.096
929.48;87.337
926.33;90.578
923.19;93.82
920.05;97.061
916.91;100.3
913.94;103.36
911.59;105.79
379.26;654.93
376.12;658.17
154.71;886.58
150.59;890.83
147.45;894.07
144.31;897.31
141.51;900.19
130.87;911.18
372.45;661.96
368.79;665.74
365.64;668.99
362.5;672.23
359.36;675.47
356.22;678.71
174.76;865.9
171.18;869.59
168.04;872.83
164.9;876.07
133.91;908.04
352.54;682.5
348.88;686.28
345.74;689.52
342.6;692.76
340.15;695.28
220.84;818.37
216.91;822.41
137.31;904.53
951.1;65.031
946.92;69.351
943.77;72.593
940.63;75.834
937.49;79.075
934.35;82.317
931.21;85.558
928.06;88.799
924.92;92.041
921.78;95.282
918.64;98.523
915.67;101.58
913.93;103.38
376.11;658.2
157.21;884.01
153.02;888.33
149.88;891.57
146.91;894.63
144.64;896.97
141.5;900.21
131.37;910.66
372.43;661.99
368.77;665.77
365.63;669.01
362.48;672.25
359.34;675.49
356.2;678.73
175.63;865
171.52;869.25
168.9;871.95
167.16;873.74
352.53;682.52
348.86;686.3
345.72;689.54
342.58;692.78
339.18;696.29
221.71;817.47
217.94;821.36
138.34;903.47
135.2;906.71
953.97;62.082
950.39;65.771
947.25;69.013
944.11;72.254
940.96;75.495
937.82;78.737
934.68;81.978
931.54;85.219
928.39;88.461
925.25;91.702
922.11;94.943
919.32;97.825
916.79;100.43
336.55;699.01
159.28;881.87
155.1;886.19
152.48;888.89
150.39;891.05
132.4;909.6
372.24;662.19
369.1;665.43
365.96;668.67
362.82;671.91
359.67;675.15
356.53;678.39
176.82;863.78
173.42;867.29
171.06;869.72
353.29;681.73
349.54;685.6
346.4;688.84
343.26;692.09
340.12;695.33
222.74;816.41
219.32;819.94
139.37;902.41
136.23;905.65
955.89;60.104
951.77;64.352
948.63;67.594
945.48;70.835
942.34;74.076
939.2;77.318
936.06;80.559
932.92;83.8
929.77;87.042
926.63;90.283
923.49;93.524
920.57;96.539
336.48;699.08
161.36;879.73
157.17;884.05
155.08;886.21
133.96;908
369.78;664.73
366.64;667.97
363.5;671.21
360.35;674.45
357.21;677.69
333.38;702.28
178.38;862.18
174.98;865.68
354.06;680.94
350.22;684.9
347.08;688.15
343.94;691.39
340.8;694.63
225.24;813.84
221.05;818.16
140.14;901.63
136.34;905.54
958.38;57.532
954.2;61.853
951.05;65.094
947.91;68.335
944.77;71.577
941.63;74.818
938.48;78.06
935.34;81.301
932.2;84.542
929.06;87.784
925.92;91.025
923.3;93.726
921.21;95.88
337.56;697.97
163.44;877.59
159.25;881.91
157.68;883.53
367.67;666.91
364.53;670.15
361.38;673.39
358.24;676.63
333.32;702.35
355.09;679.89
351.25;683.85
348.11;687.09
344.97;690.33
341.83;693.57
330.61;705.14
226.27;812.78
222.08;817.1
141.43;900.3
137.25;904.61
960.46;55.393
956.27;59.713
953.13;62.955
949.99;66.196
946.85;69.438
943.7;72.679
940.56;75.92
937.42;79.162
934.28;82.403
931.14;85.644
927.99;88.886
925.9;91.039
338.59;696.91
165.1;875.89
161.15;879.95
159.76;881.39
365.91;668.73
362.76;671.97
359.62;675.22
335.18;700.43
356.39;678.56
352.63;682.43
349.49;685.67
346.35;688.91
343.21;692.15
331.25;704.49
328.02;707.82
225.83;813.23
222.41;816.76
144.56;897.08
140.37;901.4
138.01;903.83
963.32;52.444
959.75;56.134
956.6;59.375
953.46;62.616
950.32;65.858
947.18;69.099
944.04;72.34
940.89;75.582
937.75;78.823
934.61;82.064
931.47;85.306
928.33;88.542
340.41;695.04
167.59;873.31
164.45;876.55
161.48;879.62
364.49;670.2
361.35;673.44
336.21;699.37
357.94;676.96
354.36;680.65
351.22;683.89
348.08;687.13
344.94;690.37
332.8;702.89
329.23;706.58
326.26;709.64
227.02;812.01
223.36;815.79
147.94;893.59
144.19;897.46
141.05;900.7
137.47;904.39
965.24;50.466
961.13;54.715
957.98;57.956
954.84;61.197
951.7;64.439
948.56;67.68
945.42;70.921
942.27;74.163
939.13;77.404
935.99;80.645
932.85;83.887
930.58;86.224
342.22;693.17
338.3;697.22
168.62;872.25
165.48;875.49
162.51;878.56
365.1;669.57
360.98;673.82
150.81;890.63
357.14;677.79
354;681.03
350.85;684.27
347.71;687.51
335.14;700.48
332;703.72
328.86;706.96
325.19;710.74
228.31;810.68
224.12;815
195.84;844.18
153.95;887.39
147.67;893.88
144.52;897.12
141.38;900.36
138.24;903.6
135.27;906.66
967.32;48.327
963.2;52.575
960.06;55.817
956.92;59.058
953.78;62.299
950.63;65.541
947.49;68.782
944.35;72.023
941.21;75.265
938.07;78.506
935.1;81.567
933.18;83.541
344.3;691.03
340.72;694.72
337.58;697.96
322.83;713.18
169.65;871.19
166.51;874.44
163.37;877.68
157.09;884.16
366.55;668.08
362.36;672.4
359.22;675.64
198.71;841.22
160.22;880.93
150.8;890.65
354.61;680.4
350.49;684.65
347.34;687.89
332.61;703.09
328.49;707.34
325.35;710.58
228.3;810.7
224.63;814.48
153.93;887.42
147.65;893.9
144.51;897.14
141.36;900.38
138.22;903.62
134.24;907.73
969.4;46.188
965.28;50.436
962.14;53.677
959;56.919
955.85;60.16
952.71;63.401
949.57;66.643
946.43;69.884
943.29;73.125
940.14;76.367
937.18;79.428
935.79;80.861
343.24;692.13
339.66;695.82
336.52;699.06
321.37;714.69
202.1;837.72
197.22;842.76
169.64;871.22
166.5;874.46
163.35;877.7
157.07;884.18
368.63;665.94
364.44;670.26
361.3;673.5
358.16;676.74
160.21;880.95
150.78;890.67
132.45;909.58
353.54;681.51
349.42;685.75
346.28;689
331.55;704.19
327.43;708.44
324.29;711.68
229.33;809.65
225.14;813.97
153.92;887.44
147.98;893.56
144.49;897.16
141;900.76
137.86;904
134.71;907.25
971.9;43.616
967.71;47.936
964.57;51.178
961.42;54.419
958.28;57.66
955.14;60.902
952;64.143
948.85;67.385
945.71;70.626
942.57;73.867
939.6;76.928
937.86;78.722
342.43;692.96
339.29;696.21
336.15;699.45
319.6;716.52
206.28;833.42
202.09;837.74
199.21;840.71
169.62;871.24
166.48;874.48
163.34;877.72
157.05;884.2
370.44;664.07
366.87;667.76
363.72;671
360.58;674.24
357.44;677.48
160.45;880.7
151.29;890.15
132.75;909.28
354.73;680.28
350.8;684.33
347.66;687.58
344.52;690.82
333;702.7
328.81;707.02
325.66;710.27
322.52;713.51
317.7;718.48
228.26;810.75
225.12;813.99
154.95;886.37
140.28;901.5
137.14;904.75
973.55;41.909
969.44;46.157
966.29;49.399
963.15;52.64
960.01;55.881
956.87;59.123
953.73;62.364
950.58;65.605
947.44;68.847
944.3;72.088
941.68;74.789
939.94;76.583
339.9;695.58
336.13;699.47
210.45;829.12
206.26;833.44
203.47;836.33
201.55;838.3
168.56;872.33
165.42;875.58
372.78;661.66
369.64;664.9
366.5;668.14
363.36;671.38
360.22;674.63
162.27;878.82
159.13;882.06
134.34;907.64
881.53;136.84
876.82;141.7
873.07;145.57
869.92;148.81
864.25;154.67
356.81;678.15
353.23;681.84
350.09;685.08
346.94;688.32
343.8;691.56
331.67;704.08
328.09;707.77
324.95;711.01
321.81;714.25
318.67;717.49
315.3;720.96
228.24;810.77
225.1;814.01
214.21;825.25
139.85;901.96
136.08;905.85
975.63;39.77
971.51;44.018
968.37;47.259
965.23;50.501
962.09;53.742
958.94;56.983
955.8;60.225
952.66;63.466
949.52;66.707
946.38;69.949
943.76;72.65
942.02;74.443
885.45;132.8
860.58;158.46
341.09;694.36
337.16;698.41
334.54;701.11
221.95;817.26
218.81;820.5
208.86;830.77
205.55;834.18
866.86;151.98
857;162.15
854.81;164.41
852.11;167.2
373.81;660.6
369.63;664.92
366.48;668.16
363.34;671.41
360.2;674.65
890.57;127.52
881.15;137.24
876.89;141.63
873.75;144.87
870.61;148.12
849.44;169.95
845.99;173.51
355.58;679.41
351.47;683.66
348.32;686.9
345.18;690.14
330.45;705.34
326.33;709.59
323.19;712.83
320.04;716.07
316.9;719.31
313.59;722.73
227.53;811.51
224.39;814.75
216.08;823.32
211.82;827.72
141.03;900.74
137.63;904.25
135.54;906.41
977.71;37.63
973.59;41.879
970.45;45.12
967.31;48.361
964.16;51.603
961.02;54.844
957.88;58.085
954.74;61.327
951.6;64.568
948.45;67.809
945.84;70.511
944.1;72.304
885.7;132.55
863.7;155.24
860.13;158.93
341.34;694.11
338.19;697.35
335.05;700.59
220.89;818.36
208.85;830.78
867.63;151.19
857.41;161.73
853.49;165.78
841.97;177.66
837.95;181.8
375.63;658.73
372.05;662.42
368.91;665.66
365.77;668.91
362.63;672.15
359.48;675.39
893.28;124.73
889.09;129.05
880.71;137.69
876.52;142.01
873.38;145.26
870.76;147.96
849.29;170.11
845.63;173.89
834.37;185.5
356.77;678.19
352.84;682.24
349.7;685.48
346.56;688.72
343.42;691.96
331.9;703.85
327.71;708.17
324.57;711.41
321.42;714.65
318.28;717.89
315.14;721.13
311.87;724.51
226.46;812.61
223.32;815.85
218.09;821.25
213.55;825.93
142.32;899.41
138.49;903.37
136.57;905.34
979.79;35.491
975.67;39.739
972.53;42.981
969.38;46.222
966.24;49.463
963.1;52.705
959.96;55.946
956.82;59.187
953.67;62.429
950.53;65.67
947.91;68.371
946.17;70.165
885.25;133.02
862.64;156.34
830.78;189.2
338.8;696.73
335.03;700.61
83.666;959.92
79.478;964.24
76.336;967.48
867.5;151.32
858.08;161.05
853.82;165.44
842.37;177.25
838.11;181.65
377.71;656.59
374.13;660.28
370.99;663.53
367.85;666.77
364.7;670.01
361.56;673.25
310.28;726.15
220.35;818.92
121.37;921.03
117.53;924.99
74.757;969.11
897.19;120.7
893.61;124.39
890.47;127.63
887.33;130.87
881.48;136.91
877.9;140.6
874.76;143.84
871.62;147.08
850.06;169.32
846.48;173.01
834.35;185.53
828.06;192.01
825.45;194.7
358.32;676.59
354.57;680.46
351.43;683.7
348.29;686.94
345.15;690.18
342;693.42
330.41;705.38
326.29;709.63
323.15;712.87
320.01;716.11
316.87;719.36
313.73;722.6
145.45;896.19
141.26;900.51
139.17;902.66
87.584;955.88
982.02;33.19
978.44;36.88
975.3;40.121
972.16;43.362
969.02;46.604
965.88;49.845
962.73;53.086
959.59;56.328
956.45;59.569
953.31;62.81
950.08;66.142
948.25;68.025
884.53;133.76
862.46;156.52
831.11;188.87
821.62;198.66
817.67;202.73
337.9;697.67
334.32;701.36
115.28;927.31
82.602;961.02
78.414;965.34
867.33;151.51
857.9;161.23
854.15;165.1
842.19;177.44
838.44;181.31
814.18;206.34
378.58;655.7
374.46;659.95
371.32;663.19
368.18;666.43
365.03;669.67
361.89;672.91
309.26;727.2
125.54;916.73
121.35;921.05
118.73;923.75
91.394;951.96
74.847;969.03
898.48;119.37
894.29;123.69
891.15;126.93
888.01;130.17
879.63;138.82
875.44;143.14
872.3;146.38
869.16;149.62
850.83;168.53
847.16;172.31
844.02;175.55
835.12;184.74
826.21;193.92
809.98;210.67
358.05;676.88
354.9;680.12
351.76;683.36
348.62;686.6
345.48;689.84
342.34;693.09
329.77;706.05
326.63;709.29
323.48;712.53
320.34;715.78
317.2;719.02
314.06;722.26
149.62;891.89
145.43;896.21
142.64;899.09
140.73;901.07
111.29;931.43
86.518;956.99
984.1;31.051
980.52;34.74
977.38;37.982
974.24;41.223
971.09;44.464
967.95;47.706
964.81;50.947
961.67;54.188
958.53;57.43
955.38;60.671
952.16;64.003
950.33;65.886
884.51;133.78
863.13;155.84
831.1;188.88
821.67;198.61
818.53;201.85
805.96;214.82
338.93;696.61
335.35;700.3
332.21;703.54
115.58;927.01
96.2;947
83.639;959.96
79.793;963.93
858.25;160.87
854.13;165.12
839.4;180.32
814.26;206.25
801.8;219.11
380.03;654.21
375.84;658.53
372.7;661.77
369.56;665.01
366.41;668.25
363.27;671.49
360.13;674.73
310.9;725.52
306.59;729.97
153.8;887.58
128.66;913.51
124.47;917.83
121.33;921.08
118.71;923.78
106.67;936.2
102.48;940.52
99.861;943.22
91.272;952.09
75.51;968.34
900.3;117.5
896.72;121.19
893.58;124.43
890.44;127.67
887.29;130.91
881.45;136.95
877.87;140.64
874.73;143.88
871.58;147.12
868.44;150.36
865.3;153.6
850.02;169.36
846.45;173.05
843.31;176.29
834.31;185.57
828.03;192.05
824.45;195.74
809.18;211.5
355.51;679.5
351.4;683.74
348.25;686.99
345.11;690.23
341.97;693.47
327.24;708.67
323.12;712.92
319.98;716.16
316.83;719.4
314.04;722.28
149.08;892.45
145.59;896.05
143.32;898.39
110.85;931.89
984.97;30.154
980.85;34.402
977.71;37.643
974.57;40.885
971.43;44.126
968.28;47.367
965.14;50.609
962;53.85
958.86;57.091
955.72;60.333
952.93;63.209
884.49;133.81
862.06;156.94
831.08;188.91
821.22;199.08
817.46;202.95
805.51;215.29
796.45;224.63
792.5;228.7
337.86;697.71
334.28;701.4
331.14;704.64
305.13;731.47
158.24;883
114.77;927.84
95.921;947.29
80.212;963.5
857.61;161.54
854.47;164.78
838.76;180.99
813.62;206.92
801.05;219.89
789.66;231.64
381.69;652.5
377.57;656.75
374.43;659.99
371.28;663.23
368.14;666.47
365;669.71
361.86;672.95
358.72;676.2
309.42;727.05
153.78;887.6
130.74;911.37
126.55;915.69
123.41;918.94
120.27;922.18
117.13;925.42
105.18;937.74
101.07;941.99
98.273;944.87
92.249;951.08
90.424;952.96
75.886;967.96
901.33;116.44
897.75;120.13
894.61;123.37
891.47;126.61
888.32;129.86
879.33;139.13
875.76;142.82
872.61;146.06
869.47;149.3
866.33;152.55
851.05;168.3
847.48;171.99
844.34;175.23
841.19;178.48
835.34;184.51
825.92;194.23
810.21;210.44
354.87;680.16
351.73;683.41
348.59;686.65
345.44;689.89
342.3;693.13
326.59;709.34
323.45;712.58
320.31;715.82
317.17;719.06
314.02;722.3
160.85;880.32
148.28;893.28
145.66;895.98
109.79;932.99
83.184;960.43
987.05;28.014
